id,text,domain,priority,language,channel,timestamp
433,Ward 7 ke paas streetlight ek mahine se flicker kar rahi hai aur band ho jati hai.,Lights,Medium,hinglish,phone,2025-03-16T02:31:04
434,"A major water pipeline near MG Road has burst and is flooding homes, contaminated water mixing in, urgent! need this fixed",Water,High,en,phone,2025-01-08T13:56:05
435,Suggestion: Ashok Vihar me paani supply ka time aadha ghanta badha diya jaye. pls jaldi karo,Water,Low,hinglish,app,2025-03-28T16:42:22
436,"Water supply near Ward 7 has been irregular for a week, taps run dry most mornings. pls fix asap",Water,Medium,en,web,2025-05-02T04:49:02
437,"Koramangala ke paas pani ki main pipeline fat gayi hai aur gharo me pani bhar raha hai, ganda jal mil raha hai, turant karwai karo. halat bigad rahi hai",Water,High,hinglish,app,2025-06-02T09:23:21
438,Suggestion: Saket ke park me ek aur streetlight lagayi jaye. halat bigad rahi hai,Lights,Low,hinglish,web,2025-05-31T02:27:31
439,"Stray dogs near Model Town have been aggressive for 3 days, a resident was bitten.",Health,Medium,en,whatsapp,2025-02-15T09:19:12
440,"Indira Nagar me sadak ki halat 3 din se kharab hai, please theek karwao.",Roads,Medium,hinglish,phone,2025-03-15T08:22:42
441,"Kalkaji के पास कचरे का बड़ा ढेर सड़ रहा है बीमारी फैला रहा है, तुरंत उठवाएं। कृपया ध्यान दें",Waste,High,hi,web,2025-01-07T14:27:17
442,Suggestion: monsoon se pehle Nehru Colony ke paas fogging karwai jaye.,Health,Low,hinglish,whatsapp,2025-05-04T08:13:20
443,"Multiple dengue cases have been reported near Vasant Kunj, mosquito breeding is out of control, urgent fogging needed. pls asap",Health,High,en,app,2025-01-20T09:50:05
444,"The transformer near Mayur Vihar sparking badly, extremely khatarnak, could catch fire, urgent action needed.",Electricity,High,en,phone,2025-02-12T15:48:14
445,"Green Park ke paas accident hua hai aur ek ghante se ambulance nahi aayi, medical emergency hai. pls jaldi karo please dhyan do",Health,High,hinglish,phone,2025-05-07T19:23:11
446,"Sewage is overflowing into homes near Salt Lake, extremely unhygienic and dangerous for children, urgent help needed. please help",Sanitation,High,en,app,2025-04-29T22:48:31
447,There have been frequent power cuts near Model Town for 5 days now.,Electricity,Medium,en,whatsapp,2025-06-06T22:47:55
448,"The transformer near Indira Nagar is sparking badly, extremely khatarnak, could catch fire, urgent action needed. please help",Electricity,High,en,app,2025-05-20T22:43:56
449,"Salt Lake me naali 2 hafto se jam hai, badbu fail rahi hai. urgent hai",Sanitation,Medium,hinglish,app,2025-01-05T22:51:32
450,"Vasant Kunj में सड़क की हालत 5 दिनों से खराब है, कृपया मरम्मत करवाएं। बहुत परेशानी हो रही है",Roads,Medium,hi,whatsapp,2025-03-01T04:23:34
451,"Indira Nagar ke paas transformer se sparking ho rahi hai, bahut khatarnak hai, aag lag sakti hai, turant karwai karo.",Electricity,High,hinglish,app,2025-01-17T21:24:51
452,Suggestion: Malviya Nagar ki khuli naali ko safety ke liye dhak diya jaye. urgent hai halat bigad rahi hai,Sanitation,Low,hinglish,phone,2025-03-01T18:28:56
453,"Minor litter accumulating near Ashok Vihar, not urgent but worth a look. need this fixeed",Waste,Low,en,web,2025-06-01T21:42:08
454,"Vasant Kunj ke paas bade aag lagne ka khatra bataya gaya hai, prashasan turant karwai kare. please dhyan do",Other / Unknown,High,hinglish,app,2025-01-09T05:07:03
455,"Loud construction noise near Saket at night for a month, disturbing residents. pls fix asp",Other / Unknown,Medium,en,web,2025-01-14T12:37:14
456,"A major water pipeline near Ashok Vihar has burst and is flooding homes, contaminated water mixing in, urgent!",Water,High,en,web,2025-02-10T11:04:34
457,"Malvyia Nagar me khambe ki batti 5 din se band hai, please technician bhejo.",Lights,Medium,hinglish,web,2025-01-30T05:09:29
458,"Mosquito breeding has increased near Sector 21 for 3 days, residents fear an outbreak.",Health,Medium,en,web,2025-02-27T00:52:25
459,सुझाव: मानसून से पहले Nehru Colony के पास फॉगिंग करवाई जाए। बहुत परेशानी हो रही है,Health,Low,hi,whatsapp,2025-04-12T01:05:24
460,"Sewage is mixing into the drinking water suppply near Mayur Vihar, families are falling sick, immediate action needed.",Water,High,en,web,2025-02-26T20:57:37
461,"Kalkaji में कचरा उठाने में 10 दिनों से देरी हो रही है, बदबू बढ़ रही है।",Waste,Medium,hi,web,2025-05-14T03:58:48
462,Gandhi Chowk के पास स्ट्रीट लाइट एक हफ्ते से टिमटिमा रही है और बंद हो जाती है। कृपया जल्दी करें,Lights,Medium,hi,app,2025-01-31T17:26:13
463,"Shastri Nagar ke paas 2 hafto se paani ka pressure bahut kam hai, tanker ki zarurat hai. jab time mile",Water,Medium,hinglish,whatsapp,2025-06-29T19:56:42
464,Salt Lake ke paas streetlight ek mahine se flicker kar rahi hai aur band ho jati hai.,Lights,Medium,hinglish,web,2025-03-18T05:54:52
465,There have been frequent power cuts near Patel Nagar for 10 days now. urgent!!!,Electricity,Medium,en,phone,2025-02-26T00:08:04
466,"Kalkaji ke paas ek mahine se kachre ka dher laga hai, medical waste bhi mila hai, chuhe aur awara kutte badh rahe hai, health hazard hai. halat bigad rahi hai",Waste,High,hinglish,web,2025-06-20T07:55:45
467,Suggestion: cover the open drain near Andheri Wst for safety. pls fix asap,Sanitation,Low,en,phone,2025-01-22T00:22:32
468,"A major water pipeline near Rohini has burst and flooding homes, contaminated water mixing in, urgent!",Water,High,en,whatsapp,2025-06-25T22:56:54
469,"Loud construction noise near Andheri West at night for a week, disturbing residents. whenever convenient",Other / Unknown,Medium,en,web,2025-02-17T18:26:56
470,"Indira Nagar ke paas awara kutto ne do bachho ko kaat liya, please jaldi karwai karo. pls jaldi karo",Other / Unknown,High,hinglish,whatsapp,2025-06-19T02:16:09
471,"Dwarka Sector 9 के पास कल रात तूफान के बाद तार टूटकर गिर गया है, बहुत खतरनाक है, किसी को करंट लग सकता है।",Electricity,High,hi,phone,2025-04-26T16:21:01
472,"Koramangala के पास एक्सीडेंट हुआ है और एक घंटे से एम्बुलेंस नहीं आई, चिकित्सा आपातकाल है।",Health,High,hi,phone,2025-05-03T21:33:55
473,"Green Park ke paas ek hafte se illegal parking road ko jam kar rahi hai, please karwai karo.",Other / Unknown,Medium,hinglish,app,2025-06-13T12:41:45
474,"Ward 7 me khambe ki batti 2 hafto se band hai, please technician bhejo.",Lights,Medium,hinglish,phone,2025-04-07T02:41:34
475,"A live wire has fallen near Salt Lake after last night's storm, very dangerous, someone could get electrocuted. please help",Electricity,High,en,app,2025-01-06T01:00:55
476,Suggestion: Rohini me kachra uthane ki frequency hafte me do baar kar di jaye.,Waste,Low,hinglish,phone,2025-03-12T15:32:45
477,"Hauz Khas में सड़क की हालत 2 हफ्तों से खराब है, कृपया मरम्मत करवाएं। कृपया जल्दी करें",Roads,Medium,hi,app,2025-06-10T07:40:59
478,"Patel Nagar me sadak ki halat 5 din se kharab hai, please theek karwao.",Roads,Medium,hinglish,whatsapp,2025-04-28T09:17:46
479,"Nehru Colony me kachra uthane me ek mahine se deri ho rahi hai, badbu badh rai hai.",Waste,Medium,hinglish,app,2025-03-16T07:02:49
480,"Shastri Nagar ke paas sadak me bahut bda gaddha hai jiski wajah se kal accident ho gaya, please turant fix karo.",Roads,High,hinglish,phone,2025-06-08T05:37:37
481,Suggestion: upgrade the old wiring near Dwarka Sector 9 sometime this year. urgent!!!,Electricity,Low,en,app,2025-05-04T00:43:16
482,"Green Park के पास हल्का कचरा जमा हो है, जरूरी नहीं पर देख लें।",Waste,Low,hi,phone,2025-05-13T02:50:54
483,Suggestion: Hauz Khas me paani supply ka time aadha ghanta badha diya jaye. urgent hai please dhyan do,Water,Low,hinglish,app,2025-06-23T08:22:17
484,Suggestion: Kalkaji me paani supply ka time aadha ghanta badha diya jaye.,Water,Low,hinglish,app,2025-04-27T14:42:27
485,"One streetlight bulb near Ashok Vihar is dim, not urgent but could be replaced. pls fix asap",Lights,Low,en,phone,2025-05-16T23:16:09
486,"The lamp post near Mayur Vihar has been dark for a month, please send a technician.",Lights,Medium,en,web,2025-05-15T16:15:56
487,सुझाव: Saket में कचरा उठाने की संख्या हफ्ते में दो बार कर दी जाए। हालत बिगड़ रही है,Waste,Low,hi,app,2025-04-21T21:29:13
488,"Malviya Nagar के पास एक हफ्ते से बिजली बार-बार जा रही है, उपकरण खराब हो हैं। कृपया जल्दी करें",Electricity,Medium,hi,web,2025-03-12T08:17:30
489,Suggestion: Model Town me kachra uthane ki frequency hafte me do baar kar di jaye.,Waste,Low,hinglish,phone,2025-04-09T08:39:48
490,"Green Park में पानी की सप्लाई 5 दिनों से अनियमित है, सुबह नल सूखे रहते हैं। जरूरी नहीं",Water,Medium,hi,whatsapp,2025-06-09T22:03:01
491,There have been frquent power cuts near Koramangala for 3 days now. pls fix asap not urgent,Electricity,Medium,en,whatsapp,2025-01-12T01:04:50
492,Lajpat Nagar के पास सड़क में एक हफ्ते से गड्ढा है जिससे ट्रैफिक जाम हो रहा है।,Roads,Medium,hi,whatsapp,2025-05-28T01:27:53
493,"Vasant Kunj में सड़क की हालत 2 हफ्तों से खराब है, कृपया मरम्मत करवाएं।",Roads,Medium,hi,app,2025-01-18T10:03:28
494,"Patel Nagar ke paas 10 dino se kachra nahi uthaya gaya hai, dustbin bhar gaye hai.",Waste,Medium,hinglish,web,2025-06-05T17:57:59
495,Ashok Vihar में सड़क की हालत एक हफ्ते से खराब कृपया मरम्मत करवाएं। कृपया जल्दी करें,Roads,Medium,hi,app,2025-02-10T11:18:50
496,"A huge trash pile near Patel Nagar is rotting and attracting disease, urgent collection needed before it spreads illness. pls fix asap",Waste,High,en,whatsapp,2025-04-04T14:35:06
497,"Koramangala me raat ko construction ka bahut shor ho raha hai, 5 din se yahi haal hai. urgent hai",Other / Unknown,Medium,hinglish,phone,2025-05-23T22:15:13
498,"Sewage is overflowing into homes near Indira Nagar, extremely unhygienic and dangerous for children, urgent help needed. please look into this",Sanitation,High,en,phone,2025-05-08T06:25:11
499,"Ward 12 me mamuli encroachment hai, zyaa zaroori nahi, bas inform kar raha hu. halat bigad rahi hai",Other / Unknown,Low,hinglish,whatsapp,2025-02-23T12:27:30
500,"MG Road के पास आवारा कुत्तों ने दो बच्चों को काट लिया, कृपया जल्द कार्रवाई करें।",Other / Unknown,High,hi,app,2025-04-02T18:13:39
